book_id,titles,isbn,author,review source,review content
213,The Metamorphosis,553213695,"Franz Kafka, Stanley Corngold",Twitter,"Scorpio’s (all placements).... what do you find comforting in your transformations? Identity change, new sense of self or just the metamorphosis/reconstruction itself?"
213,The Metamorphosis,553213695,"Franz Kafka, Stanley Corngold",Twitter,"The Metamorphosis is fucking depressing, damn."
213,The Metamorphosis,553213695,"Franz Kafka, Stanley Corngold",Twitter,I want to feel the metamorphosis and clensing I've endured within.
213,The Metamorphosis,553213695,"Franz Kafka, Stanley Corngold",Twitter,Jurgen Klopp's gone through quite the metamorphosis pic.twitter.com/XUdhOMiDbx
213,The Metamorphosis,553213695,"Franz Kafka, Stanley Corngold",Twitter,"Greater the adversity, better the metamorphosis"
213,The Metamorphosis,553213695,"Franz Kafka, Stanley Corngold",Twitter,Let the metamorphosis begin!  #FirstDayOfSpringpic.twitter.com/2ZmoFNTvik
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"The Titan's Curse (Percy Jackson and the Olympians, Book 3) #Amazon #PercyJacksonDay #PercyJackson #books #selling #Kindle #KindleUnlimited
Link http://amzn.to/2zbAU6P"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"— The Titans's Curse (Percy Jackson and the Olympians, #3) pic.twitter.com/bNhFliPWov"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,From Percy jackson and the Olympians my favorite was the titan’s curse
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"""It's a gift,"" Grover said. ""A blessing from the wild!""
- Percy Jackson and the Olympians: The Titan's Curse by Rick Riordan pic.twitter.com/9EZLE9QAMj"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"17. the titan's curse (percy jackson and the olympians 3) - rick riordan
★★★★★

""there is always a way out for those clever enough to find it."" pic.twitter.com/UjHwWJRCmr"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,Beth And Chrissi Do Kid-Lit 2019 - MARCH READ - The Titan's Curse (Percy Jackson And The Olympians #3) - Rick Riordan https://bibliobeth.com/2019/03/31/beth-and-chrissi-do-kid-lit-2019-march-read-the-titans-curse-percy-jackson-and-the-olympians-3-rick-riordan/ … via @bibliobeth1
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"→ percy jackson and the olympians: the titan's curse by rick riordan

""'the most dangerous flaws are those which are good in moderation.' she said. 'Evil is easy to fight. Lack of wisdom... that is very hard indeed."" 

(reread) pic.twitter.com/S0JgqPpWKQ"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"I'm reading Percy Jackson and the Olympians for the first time, just finished Battle of the Labyrinth.
#AnnabethChase doodles - homeless and on the run (7yo),  crafty and irritable camper (12yo), and during the events of The Titan’s Curse (14 yo).
#PercyJackson #PJOpic.twitter.com/H4O5RXoK4A"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"the titan's curse (percy jackson and the olympians #3)
by rick riordan
 still fucking salty over bianca's d-word :~\"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"percy jackson and the olympians, rick riordan (2005-2009)

· the lightning thief
· the sea of monsters
· the titan's curse
· the battle of the labyrinth
· the last olympian pic.twitter.com/6BYYrt2ZqC"
214,"The Titan's Curse (Percy Jackson and the Olympians, #3)",141382899,Rick Riordan,Twitter,"Well, after a hectic and studious afternoon, I deserve this.

NR: Percy Jackson and the Olympians — The Titan’s Curse  pic.twitter.com/DJABOMQefg"
215,Ready Player One,030788743X,Ernest Cline,Twitter,"We read Ready Player One through critical lenses. At the end, I gave my students an open ended project. This is just one of their stellar projects! #iloveteaching #1ForKids #ELATeacherpic.twitter.com/t12B9FDsLh"
215,Ready Player One,030788743X,Ernest Cline,Twitter,ready player one wasn’t that bad there i said it
215,Ready Player One,030788743X,Ernest Cline,Twitter,Wade Watts is real suspicious of pizza delivery #eng150 #ReadyPlayerOne
215,Ready Player One,030788743X,Ernest Cline,Twitter,"#readyplayeroneup #readyplayer1up ... Seriously?!? I'm the first person to think of Hashtag: 'Ready Player One Up' for this? Hey internet, have this free pun; I'm not Twitter savy enough for it. #NintendoSwitch #nintendolabovrpic.twitter.com/zeQCVnG5rx"
215,Ready Player One,030788743X,Ernest Cline,Twitter,"#eng150 #readyplayerone I think i couldve eventually passed the Rush quest to get the crystal key if i had my dads help, the man is obsessed. Wade is a serious genius remembering all this stuff... but i guess thats all you do when you cant go outside!  pic.twitter.com/cNgbR8NVSu"
215,Ready Player One,030788743X,Ernest Cline,Twitter,"Wow the movie version of Ready Player One sucks, eh."
215,Ready Player One,030788743X,Ernest Cline,Twitter,Spoiler Alert  Shoutout to Aich for giving Wade a clue  #eng150 #ReadyPlayerOne
215,Ready Player One,030788743X,Ernest Cline,Twitter,Sorrento is catching up to Wade and his friends real quick #eng150 #ReadyPlayerOne
215,Ready Player One,030788743X,Ernest Cline,Twitter,Where is Wade getting all this money to buy all these things in real life? Especially all his high tech things that lets him be more engaged in the OASIS. Like that must have cost thousands! Does the OASIS money transfer to real money? #eng150 #ReadyPlayerOne pic.twitter.com/BOpK7TY7rn
215,Ready Player One,030788743X,Ernest Cline,Twitter,Lol hardest event ever Ready Player One pic.twitter.com/1I0hMVnV2B
215,Ready Player One,030788743X,Ernest Cline,Twitter,"SK Telecom and the Korea Military Academy will develop 5G-based training programs for soldiers, such as VR shooting simulations akin to those seen in the movie Ready Player One. #artificialintelligence https://www.zdnet.com/article/sk-telecom-to-apply-5g-for-military-training/ …pic.twitter.com/IRN0sLkVT6"
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,I think it was called the art of racing in the rain. It’s a v simple story & prob wouldn’t appeal to most but was v heartfelt to me it’s about a dog and his family lol it’s what I needed to read after my pup passed last year xxx
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,"The Art of Racing In The Rain

is a book about a dog and has nothing to do with what I did this morning pic.twitter.com/25kvoVp1Zn"
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,"At an all day writing seminar.  Garth Stein pumping us up as we wait at registration.  Read The Art of Racing in the Rain, if you haven’t already. Bring the Kleenex but great book. #AmWriting"
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,The Art of Racing in the Rain by Garth Stein is right on up there
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,"""We are the creators of our own destiny. Be it through intention or ignorance, our successes and our failures have been brought on by none other than ourselves."" 

—ENZO, the wise dog and narrator in Garth Stein's heart-warming book, The Art of Racing in the Rain pic.twitter.com/kguAiuTncH"
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,"“The human language, as precise as it is with its thousands of words, can still be so wonderfully vague.” The Art of Racing in the Rain"
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,The art of racing in the rain is a great book it is from a dogs perspective about his owner and his life and the way he thinks is incredibly. #GreaverEnglish
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,One of my favorites: “The Art of Racing in the Rain” https://twitter.com/goodreads/status/1116430793277153280 …
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,"I'm a sucker for animal stories, too. (If they're well done, of course! The Art of Racing in the Rain by Garth Stein is to die for!) pic.twitter.com/NoJIf5ecPc"
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,There is almost no movie featuring a dog that won't make me cry. And reading The Art of Racing in the Rain made me ugly cry.
216,The Art of Racing in the Rain,1554681723,Garth Stein,Twitter,Thanks I’ll have to check them out. The F1 movie I am anticipating to watch is called “The art of racing in the rain”.
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"First page got me like  Haven’t been this excited to read a book in a LONG time! “The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America”, a true story about America’s first serial killer.  #truecrime #evilsimminentpic.twitter.com/LXpMXa4TLu"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"nice! I assume you've heard about Sapiens & Homo Deus. I heard that Under the Knife: A History of Surgery in 28 Remarkable Operations is interesting. Another as it relates to architecture is The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America."
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"So true! If you'd like to read a great book about Holmes, the Fair and other interesting historical figures there at the time, check out ""The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America"" by Erik Larson!
#Timeless #SaveTimeless pic.twitter.com/35tCsAPi2D"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"Fiction or non? New titles only? (Sorry, retired librarian here). Nonfiction - Dispatches from Pluto: Lost and Found in the Mississippi Delta ; Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"I'm in - Hulu is developing a series based on Erik Larson's bestselling book The Devil in the White City: Murder, Magic and Madness at the Fair That Changed America, according to Variety.  Leonardo DiCaprio and Martin Scorsese will executive produce."
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"Martin Scorsese y Leonardo DiCaprio produciran para @hulu una serie basada en el libro de Erik Larson, “The Devil in the White City: Murder, Magic and Madness at the Fair That Changed America.” pic.twitter.com/g82dKSKRPm"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"One week until History Book Club! Join us Wednesday, December 5 at 6:30 p.m. at the McKinley Birthplace Home. We will be discussing Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America by Erik Larson. pic.twitter.com/58UxHBypWp"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"This week, amazing Betty recommends ""The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America"" by Erik Larson. Looks like an interesting nonfiction read! @NPBLibrary #Read #Books #Nonfictionpic.twitter.com/pQxbU4Od2Q"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"Same here! The book I read was ""The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America"" by Erik Larson. It was great!"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"“I must confess a shameful secret: I love Chicago best in the cold.” 
― Erik Larson, THE DEVIL IN THE WHITE CITY : Murder, Magic, and Madness at the Fair That Changed America http://ow.ly/tvXb30nm0Y2 pic.twitter.com/jUn0msDJ7w"
217,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",739303406,"Erik Larson, Tony Goldwyn",Twitter,"Freakonomics, Steven Levitt and Stephen Dubner
Twelve Years a Slave, Solomon Northup
The Bell Jar, Sylvia Plath
Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America, Erik Larson
A Clockwork Orange, Anthony Burgess"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"""Bared to you"" ""Reflected in you"" ""Entwined with you"" I LOVE CROSSFIRE SAGA. *-* #GideonCross"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"I am about to buy @SylDay 's ""Bared To You""! SO EXCITING! @GideonCR0SS #Crossfire #Eva"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"Was scared to submit ""Bared To You"" to publishers because of dark subject of abuse. @SylDay #QAwithSylviaDay - so glad she was brave enough"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"Check out this book on Goodreads: Bared to You (Crossfire, #1) http://www.goodreads.com/book/show/13572249-bared-to-you …"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"I really like crossfire ..bared to you.. gideon and eva.... @SylDay
#Myopinion #sorrynotsorry"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"I am reading book 1 in the Crossfire series, Bared To You."
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"#TBT w/@SylDay
#CROSSFIRE Series
Bared to You: http://amzn.to/1NXJRm6 
Because there is ONLY ONE #GideonCrosspic.twitter.com/cP8ahvOgoI"
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,Friends give the gift of Gideon Cross. Bared to You by @SylDay is on sale for $2.99. Be a giver. #CrossfireSeries
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,Finished reading Bared to You.Now moving on to Reflected in You. I'm addicted ;) @GideonCR0SS #Crossfire
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,New read Bared to you #CrossFire Think I might be obsessed after 4 chapters! Move over Mr Grey there's a new man in town... Mr Cross !!
218,"Bared to You (Crossfire, #1)",425263908,Sylvia Day,Twitter,"Re-reading

CROSSFIRE NOVEL by Sylvia Day:

[1] Bared to You
[2] Reflected in You
[3] Entwined in You

FCKIN HOT! ^_^"
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,Twilight: The Complete Illustrated Movie Companion (´▽`) http://yfrog.com/0j0usnj
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,TWILIGHT COLLECTION: DVDs and BOOKS: The Twilight Saga - Twilight Two-Disc Special Edition - New Moon Two-Disc Special Edition - Twilight Director's Notebook - Twilight: The Complete Illustrated Movie Companion A Very Nice Collection.... https://www.google.com/url?rct=j&sa=t&url=https%3A%2F%2Flongisland.craigslist.org%2Femd%2Fd%2Ftwilight-collection-dvds-and%2F6427835042.html&ct=ga&cd=CAIyGjA4NmY5OTUyMzNlMzRjZGM6Y29tOmVuOlVT&usg=AFQjCNHh97T9G3IOZiUWakFyQnMSCQxIUw&utm_source=dlvr.it&utm_medium=twitter …
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,I started reading Twilight: The Complete Illustrated Movie Companion yesterday after I opened it and will continue reading all week #amaze X
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,"I have just listed: 'Twilight: The Complete Illustrated Movie Companion', for £3.00 via @amazon http://www.amazon.co.uk/gp/product/0316043133/ref=cm_sw_r_tw_syh?m=A20AMIJ190LT6F …"
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,Found The Complete Illustrated Movie Companion to Twilight in my room today. I have never been so ashamed. pic.twitter.com/nZz0glKmwW
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,"[INFO] We won't have Breaking Dawn Pt.2 Official Illustrated Movie Companion, at least we've The Twilight Saga: The Complete Film Archive."
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,"Check Out Twilight: The Complete Illustrated Movie Companion  for $0.01: 

Twilight: The Complete Illustrated M... *http://bit.ly/pLw3iG"
220,Twilight: The Complete Illustrated Movie Companion,316043133,Mark Cotta Vaz,Twitter,Buy Online Twilight: The Complete Illustrated Movie Companion ...: Buy Online Twilight: The Complete Illustrated... http://bit.ly/faaExc
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"Sad to say I’m not a avid book reader, if a book reader at all! Can you all give me a recommendation & a little description below of your favourite book ? One book I have read is “a child called it - Dave pelzer” but I’m open to any type, so hit me with the best"
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"I just cried so hard rn, reason being: A Child Called 'It' by Dave Pelzer"
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"Day 2: My absolute favorite educational book is “A Child Called It” by Dave Pelzer. As heart wrenching as it is to read, you have a better understanding of what students go through outside of the classroom. Greatly impacted me as an educator. #12DaysofTwitter"
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"“A child called ‘it’” by Dave pelzer. An autobiographical account of the traumatic childhood abuse inflicted by his mother. I had to have been in middle school while reading it, pretty tough to get through some parts."
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,I’ve had chills for 15 minutes straight upon finding out that Dave Pelzer’s book “A Child Called ‘It’” is being turned into a movie.... Can’t shake them thinking about watching that horror come to life on screen.
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,I’ve been challenged by @MrsABurkitt to post the cover of a book for 7 days (no explanation/just cover). Day 4 is  A Child Called It by Dave Pelzer. Today I challenge @staceylhart to post a book cover for the next 7 days & challenge 7 others #PiketonPridepic.twitter.com/SEzMYmcINW
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"""A Child Called It"" Dave Pelzer gets to me almost everytime."
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"Child abuse survivor & author of the best-seller “A Child Called It” Dave Pelzer says ""house of horrors"" in Perris, CA ""is the most gruesome, heartbreaking case I’ve ever come across.” http://snpy.tv/2E34vna"
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"Dave Pelzer is a great author. If you haven't read A Child Called It, you're losing."
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,Fun Fact: 'A Child Called It' by Dave Pelzer was actually a prequel to Stephen King's novel 'It'
221,"A Child Called ""It"" (Dave Pelzer #1)",1558743669,Dave Pelzer,Twitter,"For National Book Lover's Day, we are reading A Child Called It by Dave Pelzer. This eyeopening, autobiographical work will move you to want to help children who have experienced abuse and neglect. #iamforthechildpic.twitter.com/TucLOyjaTz"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"Even if I'm just eating an ice cream, when I walk around European cities i pretend I'm Jason Bourne, from the Bourne Identity."
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"The first 5 Bourne titles along with my suggestion for the next 5.

The Bourne Identity
The Bourne Supremacy 
The Bourne Ultimatum 
The Bourne Legacy 
Jason Bourne 
Jason Patrick Bourne 
Jason Murphy (née Bourne)
Jason
Jason on the Rocks
The Death of Bourne"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"The correct order is

The Bourne Identity
The Bourne Supremacy
The Bourne Ultimatum
The Bourne Legacy
Jason Bourne
A Star is Bourne
Baby, I Was Bourne This Way"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,THE BOURNE IDENTITY is to JASON BOURNE as DIE HARD is to LIVE FREE OR DIE HARD
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"“I don’t get it. I was Ripley in The Talented Mr. Ripley, I was Private Ryan in Saving Private Ryan, Jason Bourne in the Bourne Identity, and people walk up to me all the time and just go, ‘Scotty doesn’t know!’” https://uproxx.com/movies/scotty-doesnt-know-eurotrip-oral-history/ …"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"Danny DeVito is the Jason Bourne in the Bourne Identity
#ReallyBadCastingIdeas
@charley_ck14"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"#HappyBirthday to @MissJuliaStiles (38)
her top 10 movies are:

10. It's a Disaster
9. Edmond
8. State and Main
7. The Devil's Own
6. Jason Bourne
5. 10 Things I Hate About You
4. Silver Linings Playbook
3. The Bourne Supremacy
2. The Bourne Ultimatum
1. The Bourne Identity pic.twitter.com/WCelKpWs9u"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"Bourne Identity
Bourne Supremacy
Bourne Ultimatum
Bourne Legacy
Jason Bourne

perhaps the next one will be...

Bourne Again"
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"The Bourne Identity but every time Jason Bourne kills someone he says ""how do you like them apples?"""
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,Watching The Bourne Identity. I've seen it before but I don't remember it. Maybe I'm Jason Bourne.
222,"The Bourne Identity (Jason Bourne, #1)",752864327,Robert Ludlum,Twitter,"With Jason Bourne out soon, let's take a look back at the original trilogy! Here's my review of THE BOURNE IDENTITY: https://youtu.be/OdEvdFJadqc"
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"But I won't be

What happened last year against Roma conditioned me

We have played well this season...our Midfield has been relatively better. Busquets is still an issue. The major problem I have is the inconsistency"
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,30 best children’s books: From Artemis Fowl to Peter Rabbit http://a.msn.com/07/en-gb/BBUswSR?ocid=st …
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"Can't wait for the Artemis Fowl film frankly. I didn't even realise it was a Disney movie until today, but that makes me even more hyped cause increased budget"
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"Actual picture of Bob Iger at the end of 2019 after Disney+, Star Wars: Galaxy's Edge, ""Captain Marvel"", ""Dumbo"", ""Avengers: Endgame"", ""Aladdin"", ""Toy Story 4"", ""The Lion King"", ""Artemis Fowl"", ""Frozen 2"" and ""Star Wars: Episode IX - The Rise of Skywalker"". pic.twitter.com/Oz5EzcZWM6"
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,you know after i read artemis fowl i spent a lot of years under the impression earl grey was a lot more upscale than it turned out to be i still haven't gotten over the fact that the butler was named butler and we were just expected to be cool with it
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"#ARTEMISFOWL Artemis Fowl a novel written by Eoin Colfer with a foreword by director Kenneth Branagh, plus 8-pages of photographs"
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"I'm beginning to realize the community around my fetish, which is rather harsh with words sometimes, is infecting me"
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,How many of these have you read...?https://www.independent.co.uk/arts-entertainment/books/features/best-childrens-books-must-read-modern-classics-top-ya-peter-rabbit-harry-potter-a8810561.html …
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"""Sure thing!"" she said, gleefully clasping her hands together. ""So far, these have been some of my favorites. I am more into adventure and fantasy stuff. There's Lockwood & Co. series by Jonathan Stroud, Legend series by Marie Lu, and Artemis Fowl series by Eoin Colfer."""
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,"My list of 2019 movies.
Lion King.
Frozen 2. 
Ditactive pikachu
Shazam.
Dumbo
Toy Story 4.
Artemis Fowl.
Aladdin.
Spider Man: Far from home. most of them if not all are fantasy."
223,"Artemis Fowl (Artemis Fowl, #1)",786817879,Eoin Colfer,Twitter,The Artemis Fowl series. Great for kids and adults.
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,the steeple has fallen pic.twitter.com/5bGc3kePxE
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,Avenge the Fallen. #BecomeALegend #AvengersEndgame #Endgame #FunkoAvengers https://www.funko.com/avengers-endgame …pic.twitter.com/yvNciN1LJE
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,"Fallen to rank 1,199th at one point.

 Had 4 back surgeries.

 Charged with drink driving.

 Said he may never play competitively again.

 Hadn’t won a major since 2008.

 9 missed cuts.

 @TigerWoods has roared back.pic.twitter.com/sp2SPrRgdF"
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,no offense and in all honesty these frames are the most aesthetically pleasing visually explosive frames i’ve ever seen in my twenty years alive. these scenes make me believe in fallen angels. pic.twitter.com/cIe0QvKK9I
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,Ariana delivers her vocals during Dangerous Woman #ARICHELLApic.twitter.com/nXzngx13Ie
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,Facial recognition is a super convenient and quick way to unlock your phone. Have you ever fallen in love at first sight? Share your story and we could be calling LIVE for your chance to win. Be sure to include @SamsungMobileSA #GalaxyS10. Ts&Cs apply.pic.twitter.com/jcdlGxkjhG
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,This chair helps people that have fallen. pic.twitter.com/GS84a7m2AK
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,"The spire of Notre Dame has fallen. 
#NotreDame
https://www.france24.com/en/20190415-fire-paris-france-notre-dame-cathedral …pic.twitter.com/JB61BHWK8s"
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,"Sweet Melody au
Some axo chibis (well maybe I’m still trying to draw them) 
Karma, Lily, Mako  me
Kopi  @YugiTatsu 
I’ll post more soon pic.twitter.com/rA5hbneiE9"
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,"#NotreDameDeParis Cathedral is Burning !
In France there are daily savageries against Christian churches, macron dictatorship just doesn't care, he's too busy shooting at innocent people (9000 injured, 23 lost an eye, 11 dead) 
Please alert the world at how France has fallen  pic.twitter.com/zvG5JBlQjA"
224,"Fallen (Fallen, #1)",385738935,Lauren Kate,Twitter,"Get your devilish bum to your fav podcast service for our Review of #HellBoy! LINK in BIO.
-
We also talk #StarWars: Rise of Skywalker & Jedi: Fallen Order!
-
New MCU shows coming to Disney+
-
@TheRock playing Black Adam, the future of X-Men films, & more!pic.twitter.com/W6MTIgWU27"
225,East of Eden,142000655,John Steinbeck,Twitter,"Do you have access to youtube?  He sang a few songs.  In fact, he sang a song in Dr. Jin, East of Eden.  You can find him there.  A song he sang, “ I love you” is absolutely mesmerizing."
225,East of Eden,142000655,John Steinbeck,Twitter,"I loved Oppa in my princess, when a man falls in love, Dr. Jin, Saimdang, memoirs of color( my favorite) , Player and Black. Award winning role in East of Eden."
225,East of Eden,142000655,John Steinbeck,Twitter,"after that I decided I needed something #literary as a palate cleanser. East of Eden was on the Kindle daily sale, so I picked it up based on vaguely positive memories of Of Mice And Men from 15 years ago. got halfway through it before I gave up."
225,East of Eden,142000655,John Steinbeck,Twitter,Running in the dark to find east of Eden
225,East of Eden,142000655,John Steinbeck,Twitter,But if you traveled with Charley east of Eden to cannery row you’d taste the grapes of wrath of discontent best known of mice and men.
225,East of Eden,142000655,John Steinbeck,Twitter,"James Dean & Julie Harris,  ""East of Eden"" pic.twitter.com/RqmnUXD8H2"
225,East of Eden,142000655,John Steinbeck,Twitter,East of Eden... I've tried and tried and just too many pages of words describing something pic.twitter.com/pUtkUhBkkL
225,East of Eden,142000655,John Steinbeck,Twitter,"It sounds petty, but the one I want to play is Far East Of Eden Zero in English, as I actually own the original game CIB. Seeing as to how it's not even compatible with SD2SNES, I'm probably going to have to wait a while."
225,East of Eden,142000655,John Steinbeck,Twitter,"Hey Jim  Bro.before attack our President you must read in “ East of Eden” John Steinbeck book . Humans , ambition good and evil . Book asks “ Have I done well or ill  ?” Condem yourself ask did you at your crucial moment side with generosity or greed ?"
225,East of Eden,142000655,John Steinbeck,Twitter,East of Eden. pic.twitter.com/5e9h3HtZi7
225,East of Eden,142000655,John Steinbeck,Twitter,The father in East of Eden is so self righteous
